mechdef_kintaro_KTO-X,MechPart,1,1
mechdef_kintaro_KTO-S,MechPart,1,1
mechdef_kintaro_KTO-X2,MechPart,1,1
mechdef_kintaro_KTO-S2,MechPart,1,1
mechdef_naja_NJA-X2,MechPart,1,1
mechdef_naja_NJA-S2,MechPart,1,1
mechdef_naja_NJA-X,MechPart,1,1
mechdef_naja_NJA-S,MechPart,1,1
mechdef_osprey_OSP-X2,MechPart,1,1
mechdef_osprey_OSP-S2,MechPart,1,1
mechdef_osprey_OSP-X,MechPart,1,1
mechdef_osprey_OSP-S,MechPart,1,1
mechdef_centurion_CN9-X,MechPart,1,1
mechdef_centurion_CN9-S,MechPart,1,1
mechdef_centurion_CN9-X2,MechPart,1,1
mechdef_centurion_CN9-S2,MechPart,1,1
mechdef_enforcer_ENF-X,MechPart,1,1
mechdef_enforcer_ENF-S,MechPart,1,1
mechdef_enforcer_ENF-X2,MechPart,1,1
mechdef_enforcer_ENF-S2,MechPart,1,1
mechdef_blitzkrieg_BTZ-X,MechPart,1,1
mechdef_blitzkrieg_BTZ-S,MechPart,1,1
mechdef_bombard_BMB-X1,MechPart,1,1
mechdef_bombard_BMB-S1,MechPart,1,1
mechdef_bombard_BMB-X2,MechPart,1,1
mechdef_bombard_BMB-S2,MechPart,1,1
mechdef_bombard_BMB-X3,MechPart,1,1
mechdef_bombard_BMB-S3,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-X,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-S,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-X2,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-S2,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-X3,MechPart,1,1
mechdef_hunchbackiic_HBK-IIC-S3,MechPart,1,1
mechdef_iceferret_IFR-X,MechPart,1,1
mechdef_iceferret_IFR-S,MechPart,1,1
mechdef_iceferret_IFR-X2,MechPart,1,1
mechdef_iceferret_IFR-S2,MechPart,1,1
mechdef_vindicator_VND-X,MechPart,1,1
mechdef_vindicator_VND-S,MechPart,1,1
mechdef_vindicator_VND-X2,MechPart,1,1
mechdef_vindicator_VND-S2,MechPart,1,1
mechdef_arcticwolf_ACW-X1,MechPart,1,1
mechdef_arcticwolf_ACW-S1,MechPart,1,1
mechdef_arcticwolf_ACW-X2,MechPart,1,1
mechdef_arcticwolf_ACW-S2,MechPart,1,1
mechdef_arcticwolf_ACW-X3,MechPart,1,1
mechdef_arcticwolf_ACW-S3,MechPart,1,1
mechdef_assassin_ASN-X1,MechPart,1,1
mechdef_assassin_ASN-S1,MechPart,1,1
mechdef_assassin_ASN-X2,MechPart,1,1
mechdef_assassin_ASN-S2,MechPart,1,1
mechdef_clint_CLNT-X,MechPart,1,1
mechdef_clint_CLNT-S,MechPart,1,1
mechdef_clint_CLNT-X2,MechPart,1,1
mechdef_clint_CLNT-S2,MechPart,1,1
mechdef_icarusii_ICR-X,MechPart,1,1
mechdef_icarusii_ICR-S,MechPart,1,1
mechdef_icarusii_ICR-X2,MechPart,1,1
mechdef_icarusii_ICR-S2,MechPart,1,1
mechdef_strider_SR1-X,MechPart,1,1
mechdef_strider_SR1-S,MechPart,1,1
mechdef_strider_SR1-X2,MechPart,1,1
mechdef_strider_SR1-S2,MechPart,1,1
mechdef_strider_SR1-X3,MechPart,1,1
mechdef_strider_SR1-S3,MechPart,1,1
mechdef_vulcan_VL-X,MechPart,1,1
mechdef_vulcan_VL-S,MechPart,1,1
mechdef_vulcan_VL-X2,MechPart,1,1
mechdef_vulcan_VL-S2,MechPart,1,1
mechdef_blackjack_BJ-X1,MechPart,1,1
mechdef_blackjack_BJ-S1,MechPart,1,1
mechdef_blackjack_BJ-X2,MechPart,1,1
mechdef_blackjack_BJ-S2,MechPart,1,1
mechdef_firebee_FRB-X,MechPart,1,1
mechdef_firebee_FRB-S,MechPart,1,1
mechdef_firestarter_FS9-X,MechPart,1,1
mechdef_firestarter_FS9-S,MechPart,1,1
